feature,mean_abs_shap
K_kg_ha,0.14046511418430027
Org_kg_ha_or_share,0.034101350074283325
K_kg_ha_lag1,0.023929168325567574
N_kg_ha_lag2,0.02246384083618523
N_kg_ha,0.015631777395428887
Area_ha_lag1,0.011816593372586448
P2O5_kg_ha_lag1,0.0019844136239209223
N_kg_ha_lag1,6.446203591822611e-05
Irrig_mm_lag3,0.0
N_kg_ha_lag3,0.0
