feature,mean_abs_shap
Org_kg_ha_or_share,0.513414876726456
K_kg_ha,0.5069786334400981
Mineral_treated_share_lag2,0.22309753241591881
Mineral_treated_share_lag1,0.18945884012151482
Area_ha,0.1106580858773862
P2O5_kg_ha,0.09110922983024938
Org_kg_ha_or_share_lag1,0.05472623611645172
Org_kg_ha_or_share_lag3,0.03672151423012873
Mineral_treated_share,0.012326682948197299
Area_ha_lag1,0.012002114296891084
