feature,mean_abs_shap
Area_ha,0.10430670797740399
Org_kg_ha_or_share,0.05713137586511823
Irrig_m3_ha,0.04722061066109718
Org_kg_ha_or_share_lag1,0.04153663810360482
Yield_t_ha_lag1,0.03430550180313475
Irrig_mm,0.018882618759831184
Org_kg_ha_or_share_lag3,0.017990728505392156
N_kg_ha,0.013849943769353496
P2O5_kg_ha,0.010346056970292554
Org_kg_ha_or_share_lag2,0.004807250602636456
