feature,mean_abs_shap
P2O5_kg_ha,0.728562304188978
Org_kg_ha_or_share,0.15699970314482758
N_kg_ha,0.0360474155791652
Yield_t_ha_lag1,0.025333128817290485
Mineral_treated_share_lag2,0.01785749534723022
N_kg_ha_lag2,0.01650568683553469
Area_ha,0.015627368604919815
K_kg_ha_lag1,0.013964384845226397
Mineral_treated_share,0.00844183229176864
Mineral_treated_share_lag1,0.002555119133115428
