feature,mean_abs_shap
Mineral_treated_share_lag1,0.8912768092671687
Yield_t_ha_lag1,0.16965107133035426
Org_kg_ha_or_share_lag1,0.1441326391961912
Area_ha_lag1,0.07648532636219672
P2O5_kg_ha_lag1,0.03272490711006827
K_kg_ha_lag1,0.0236414108526273
N_kg_ha_lag1,0.009435601747661062
Irrig_m3_ha_lag1,0.005757118151301093
ma5_MineralShare,0.0046617557084009
ma5_K,0.0
