feature,mean_abs_shap
Area_ha_lag1,0.3135570942882508
Mineral_treated_share_lag1,0.2095075365569857
Yield_t_ha_lag1,0.14929909507433572
N_kg_ha_lag1,0.11130256856244708
Irrig_m3_ha_lag1,0.04082174007854763
P2O5_kg_ha_lag1,0.033033098729829964
Irrig_mm_lag1,0.029393822191253555
ma5_Yield,0.017823488229796996
K_kg_ha_lag1,0.017036034001244454
ma5_P2O5,0.013003541600136519
