feature,mean_abs_shap
P2O5_kg_ha,0.5961534513367547
Org_kg_ha_or_share,0.1496001766787635
N_kg_ha,0.12009234428405757
Area_ha,0.06810202134980096
Area_ha_lag1,0.06608110268910727
K_kg_ha,0.05437866979175138
Area_ha_lag3,0.02235590351952448
Area_ha_lag2,0.02110827763875324
N_kg_ha_lag1,0.0154770228597853
Org_kg_ha_or_share_lag1,0.014591464069154562
