feature,mean_abs_shap
Mineral_treated_share_lag1,0.4356240497695074
Yield_t_ha_lag1,0.36016472842958236
Area_ha_lag1,0.0886125365893047
ma5_MineralShare,0.05072230762905542
P2O5_kg_ha_lag1,0.043087919553121
Org_kg_ha_or_share_lag1,0.03771883249282834
K_kg_ha_lag1,0.0330874058935377
N_kg_ha_lag1,0.017615126238928917
Irrig_m3_ha_lag1,0.0038843684726290843
ma5_K,0.0
