feature,mean_abs_shap
Org_kg_ha_or_share_lag1,0.10318765053337169
K_kg_ha_lag1,0.07988849104484792
Yield_t_ha_lag1,0.06994580893602818
P2O5_kg_ha_lag1,0.03973949433752819
ma5_Yield,0.0263254909819771
Area_ha_lag1,0.01209503646587457
ma5_N,0.00217361515256234
ma5_Org,0.0016478675804959383
N_kg_ha_lag1,0.0014088113583976124
Mineral_treated_share_lag1,0.0006204990800982711
